AnswerId	PromptId	Score1	AnswerText
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj13-l1.qa240	BULB_ONLY_EXPLAIN_WHY2	0.0	there was no gap between the positive battery terminal and terminal 1 and terminal 2.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj14-l1.qa226	BULB_ONLY_EXPLAIN_WHY2	0.0	Because they were both seperated.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj18-l1.qa197	BULB_ONLY_EXPLAIN_WHY2	2.0	Terminal 1 is connected to terminal 2.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj19-l1.qa264	BULB_ONLY_EXPLAIN_WHY2	0.0	terminal one is connected to the negative
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj19-l1.qa265	BULB_ONLY_EXPLAIN_WHY2	0.0	terminal is connected to the negative battery
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj19-l1.qa266	BULB_ONLY_EXPLAIN_WHY2	0.0	there is a gap in terminal 1
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj22-l1.qa226	BULB_ONLY_EXPLAIN_WHY2	1.0	both terminals were connected to the negative terminal of the battery
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj22-l1.qa227	BULB_ONLY_EXPLAIN_WHY2	1.0	a terminal is connected to the negative terminal of the battery
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj22-l1.qa228	BULB_ONLY_EXPLAIN_WHY2	0.0	terminals are separated by a gap between the positive and the negative terminals
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj22-l1.qa229	BULB_ONLY_EXPLAIN_WHY2	0.0	terminals are separated by a gay between the positive and negative terminals of the battery
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj23-l1.qa200	BULB_ONLY_EXPLAIN_WHY2	2.0	Terminal 1 is not seperated by a gap from terminal 2.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj24-l1.qa241	BULB_ONLY_EXPLAIN_WHY2	1.0	there is not difference in eletcrical states
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj24-l1.qa243	BULB_ONLY_EXPLAIN_WHY2	0.0	ok
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj24-l1.qa244	BULB_ONLY_EXPLAIN_WHY2	1.0	terminal 1 and terminal 2 possess no difference
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj24-l1.qa245	BULB_ONLY_EXPLAIN_WHY2	1.0	Terminal has the same electrical state
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj26-l1.qa243	BULB_ONLY_EXPLAIN_WHY2	0.0	there was a gap from terminal 2 to terminal 6
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj26-l1.qa244	BULB_ONLY_EXPLAIN_WHY2	0.0	sfsf
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj26-l1.qa245	BULB_ONLY_EXPLAIN_WHY2	0.0	cd
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj26-l1.qa246	BULB_ONLY_EXPLAIN_WHY2	0.0	terminal 1 is connected to a battery
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj27-l1.qa223	BULB_ONLY_EXPLAIN_WHY2	0.0	i have no idea
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj27-l1.qa224	BULB_ONLY_EXPLAIN_WHY2	1.0	the terminal is connected
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj28-l1.qa222	BULB_ONLY_EXPLAIN_WHY2	2.0	the terminals are connected to each other
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj30-l1.qa209	BULB_ONLY_EXPLAIN_WHY2	1.0	Because there was no difference
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj31-l1.qa216	BULB_ONLY_EXPLAIN_WHY2	2.0	both of the terminals are connected to the negative battery terminal
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj31-l1.qa217	BULB_ONLY_EXPLAIN_WHY2	2.0	terminal 1 and 2 are connected to the negtive terminal of the battery
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj33-l1.qa214	BULB_ONLY_EXPLAIN_WHY2	2.0	the terminals are connected
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj34-l1.qa201	BULB_ONLY_EXPLAIN_WHY2	0.0	They have the same voltage
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj35-l1.qa225	BULB_ONLY_EXPLAIN_WHY2	0.0	Terminal 1 was connected to a negative terminal 2.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj36-l1.qa230	BULB_ONLY_EXPLAIN_WHY2	0.0	terminals 1 and 2 are seperated by a gap
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj36-l1.qa231	BULB_ONLY_EXPLAIN_WHY2	2.0	terminals 1 and 2 are not seperated by a gap
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj37-l1.qa198	BULB_ONLY_EXPLAIN_WHY2	1.0	they are both connected to the negative battery terminal
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj38-l1.qa202	BULB_ONLY_EXPLAIN_WHY2	1.0	there is no difference in electrical states
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj39-l1.qa244	BULB_ONLY_EXPLAIN_WHY2	0.0	because there is not circuits going through one
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj39-l1.qa245	BULB_ONLY_EXPLAIN_WHY2	0.0	There is not charge between them
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj40-l1.qa238	BULB_ONLY_EXPLAIN_WHY2	0.0	there was a gap between terminal 1 and terminal 2.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj40-l1.qa239	BULB_ONLY_EXPLAIN_WHY2	2.0	there is not a gap between terminal 1 and terminal 2.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj42-l1.qa233	BULB_ONLY_EXPLAIN_WHY2	1.0	A terminal is not connected to the positive battery terminal.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj43-l1.qa215	BULB_ONLY_EXPLAIN_WHY2	2.0	terminal 1 and terminal 2 are connected
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj45-l1.qa209	BULB_ONLY_EXPLAIN_WHY2	2.0	because they are connected
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj47-l1.qa237	BULB_ONLY_EXPLAIN_WHY2	0.0	ht negative battery terminal is seperated by a gap from terminal 1 and 2
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj47-l1.qa238	BULB_ONLY_EXPLAIN_WHY2	0.0	The negative battery terminal is seperated by a gap from terminal 1 and 2
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj48-l1.qa202	BULB_ONLY_EXPLAIN_WHY2	2.0	because they are both connected.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb1-l1.qa180	BULB_ONLY_EXPLAIN_WHY2	2.0	They are both connected to the negative battery terminal.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb2-l1.qa184	BULB_ONLY_EXPLAIN_WHY2	2.0	They were connected.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb3-l1.qa196	BULB_ONLY_EXPLAIN_WHY2	0.0	there was a gap from terminal
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb4-l1.qa175	BULB_ONLY_EXPLAIN_WHY2	2.0	they are connected to each other
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb5-l1.qa183	BULB_ONLY_EXPLAIN_WHY2	0.0	the terminals are separated from the positive battery terminal by a gap
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb6-l1.qa176	BULB_ONLY_EXPLAIN_WHY2	0.0	"I don""t know."
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb7-l1.qa173	BULB_ONLY_EXPLAIN_WHY2	1.0	they are one the same negative
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb9-l1.qa189	BULB_ONLY_EXPLAIN_WHY2	2.0	Terminal 1 and terminal 2 are connected to each other.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb10-l1.qa173	BULB_ONLY_EXPLAIN_WHY2	0.0	because there was two negative connections
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb11-l1.qa179	BULB_ONLY_EXPLAIN_WHY2	2.0	Because there is no gap between the terminals
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb13-l1.qa175	BULB_ONLY_EXPLAIN_WHY2	1.0	Terminal 1 and terminal 2 are on the same side.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb15-l1.qa175	BULB_ONLY_EXPLAIN_WHY2	2.0	they are connected no gaps
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb16-l1.qa175	BULB_ONLY_EXPLAIN_WHY2	1.0	connected to the negative terminal
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb19-l1.qa178	BULB_ONLY_EXPLAIN_WHY2	1.0	The positive battery terminal is separated by a gap from terminal 2.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb20-l1.qa186	BULB_ONLY_EXPLAIN_WHY2	0.0	There is a gap in the path.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb21-l1.qa174	BULB_ONLY_EXPLAIN_WHY2	0.0	there is no charge
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb22-l1.qa184	BULB_ONLY_EXPLAIN_WHY2	1.0	Terminal 1 and terminal 2 are connected to the negative terminal of the battery
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb24-l1.qa181	BULB_ONLY_EXPLAIN_WHY2	1.0	connectedtto - side
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb25-l1.qa178	BULB_ONLY_EXPLAIN_WHY2	2.0	Because they were connected within the same terminal.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb26-l1.qa174	BULB_ONLY_EXPLAIN_WHY2	1.0	The are both connected the negative battery terminal.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb27-l1.qa173	BULB_ONLY_EXPLAIN_WHY2	1.0	there is a gap between terminals 1 and 2 from the positive battery terminal
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb30-l1.qa180	BULB_ONLY_EXPLAIN_WHY2	1.0	terminal 1 is connected to the negative terminal.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb32-l1.qa177	BULB_ONLY_EXPLAIN_WHY2	1.0	Because they were both on the negative terminal.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb34-l1.qa173	BULB_ONLY_EXPLAIN_WHY2	1.0	Terminal 1 and Terminal 2 are connected to the negative battery terminal.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb35-l1.qa174	BULB_ONLY_EXPLAIN_WHY2	0.0	Because terminal 2 is connected to the positive terminal of the battery through a broken bulb.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb36-l1.qa173	BULB_ONLY_EXPLAIN_WHY2	1.0	they both connected to the negative terminal
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb37-l1.qa173	BULB_ONLY_EXPLAIN_WHY2	1.0	Becuae they are connected to the negative terminal
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb38-l1.qa174	BULB_ONLY_EXPLAIN_WHY2	0.0	contained in the same circuit not connected to the opposite terminal
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb39-l1.qa176	BULB_ONLY_EXPLAIN_WHY2	0.0	Because there is a gap.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb40-l1.qa174	BULB_ONLY_EXPLAIN_WHY2	2.0	Terminall 1 and terminal 2 are connected.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb41-l1.qa176	BULB_ONLY_EXPLAIN_WHY2	1.0	Because they were connected to the same thing.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb42-l1.qa176	BULB_ONLY_EXPLAIN_WHY2	2.0	They are connected.
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj3-l1.qa208	BULB_ONLY_EXPLAIN_WHY2	2.0	terminal 1 and terminal 2 are connected to the negative battery terminal
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj8-l1.qa243	BULB_ONLY_EXPLAIN_WHY2	1.0	because they are both connected to the negative battery terminal
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj10-l1.qa228	BULB_ONLY_EXPLAIN_WHY2	0.0	because there is a gap
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj10-l1.qa230	BULB_ONLY_EXPLAIN_WHY2	0.0	there is a gap between the positive terminal and the bulb
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj15-l1.qa248	BULB_ONLY_EXPLAIN_WHY2	2.0	because terminal 1 is directly connected to terminal 2
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj19-l1.qa267	BULB_ONLY_EXPLAIN_WHY2	2.0	terminal 1 is connected to
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj29-l1.qa217	BULB_ONLY_EXPLAIN_WHY2	2.0	there was no gap between terminal 1 and terminal 2
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj30-l1.qa210	BULB_ONLY_EXPLAIN_WHY2	2.0	Because the terminals are connected
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj47-l1.qa239	BULB_ONLY_EXPLAIN_WHY2	1.0	terminal 1 and 2 are connected to the negative battery
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb29-l1.qa177	BULB_ONLY_EXPLAIN_WHY2	0.0	because they are both recievining the same voltage from negative battery terminal
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb31-l1.qa173	BULB_ONLY_EXPLAIN_WHY2	1.0	because there was no gap present.
