AnswerId	PromptId	Score1	AnswerText
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj12-l2.qa107	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	Bulbs B and C will be on open paths with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj13-l2.qa110	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	bulb a is in the same path of bulbs b and c
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj14-l2.qa105	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	Because there is a gap.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj14-l2.qa106	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	They are all on the same path.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj15-l2.qa124	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	i dont know then
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj15-l2.qa125	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	njo
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj15-l2.qa126	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	nooyutgyhjiko
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj18-l2.qa98	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	Bulbs b and c will not be in a closed path with the battery.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj22-l2.qa104	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	bulb b and bulb c are still contained in a closed path with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj22-l2.qa105	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	l
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj23-l2.qa104	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	The path is not closed.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj24-l2.qa101	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	a is in the same path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj26-l2.qa109	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	bulb a still has a path to the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj26-l2.qa110	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	connection
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj27-l2.qa108	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	bulb a is contained in their closed paths
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj27-l2.qa109	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	bulb a is contained in the same closed path as both bulbs b and c
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj27-l2.qa110	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	bulb a is in the closed path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj28-l2.qa104	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	closed path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj28-l2.qa105	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	bulb a creates a gap
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj29-l2.qa110	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	bulbs b and are not in a closed path with bulb a
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj30-l2.qa109	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	Bulb A is on the same path as B and C
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj30-l2.qa110	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	Bulb A and B and C are on the same paths
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj31-l2.qa112	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	bulb b and c are not on a closed path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj33-l2.qa107	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	both bulbs B and C are in the same path as bulb A
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj33-l2.qa108	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	tell answer
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj34-l2.qa111	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	Bulb A will create a gap in the path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj35-l2.qa110	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	Bulb a created a gap
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj36-l2.qa102	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	there is no closed path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj37-l2.qa99	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	bulb b will not be in a closed path with the battery. bulb c will not be in a closed path with the battery.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj38-l2.qa101	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	if bulb A is damaged the closed path has a gap. bulb b and bulb c are no longer on a closed path.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj38-l2.qa102	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	if bulb a is damaged bulb b and bulb c are no longer in a closed path with the battery.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj39-l2.qa117	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	There will be a gap a bulb A
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj40-l2.qa111	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	damaging bulb a creates a gap.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj42-l2.qa103	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	there is not a closed path that contains the batteyr and bulb b and bulb c
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj43-l2.qa105	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	bulb b and bulb c are still contained in closed paths with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj43-l2.qa106	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	bulb b and bulb c are in a closed path with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj43-l2.qa107	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	bulb b is in a closed path with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj45-l2.qa100	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	bulb B and C will no be in a closed path with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj46-l2.qa117	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	Bulb A is contained in closed paths with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj47-l2.qa108	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	bulbs b and c are still contained in closed paths with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj47-l2.qa109	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	bulbs b and c have separate paths within the closed circuit
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj47-l2.qa110	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	both bulbs B and C each have their own separate path to the battery within the closed circuit
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj48-l2.qa101	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	damaged bulb a creates a gap in the path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb1-l2.qa91	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	They are in separate paths.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb2-l2.qa92	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	There is a gap in the path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb3-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	they are conected to each other
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb5-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	neither bulb b or bulb c will be contained on a closed path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb6-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	They are no longer on a closed cirucit
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb7-l2.qa91	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	"Without A, there""s no closed path"
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb9-l2.qa91	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	B and C will no longer be contained in a closed path to the battery.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb10-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	because they are in series with a
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb11-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	Bulb A creates a gap in the path.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb12-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	there would be a gap in the closed circuit
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb13-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	Damaged bulb A will create a gap.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb15-l2.qa91	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	still connected to the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb16-l2.qa91	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	they are in the same path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb17-l2.qa92	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	Damaged bulb A creates a gap in the circuit
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb18-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	there will be a gap
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb19-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	because the damaged bulb a creates a gap in the path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb20-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	Bulb B, and C are still ina contained path.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb21-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	seperate circuits
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb22-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	contained in closed path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb24-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	A GAP WIL BE CREATED
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb25-l2.qa91	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	Bulb A is not in the same path as bulbs B and C.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb26-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	Bulb A will no longer be completing the circuts.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb27-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	bulb A creates a gap in the closed circuit
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb28-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	there is a gap caused by bulb A
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb29-l2.qa91	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	because it would cause a gap
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb30-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	the damaged bulb a creates a gap in the path.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb31-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	because it damages the complete circuit
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb32-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	it is on a closed path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb34-l2.qa91	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	There is a gap in the closed path.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb36-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	it creats a gap so there are no closed paths
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb37-l2.qa91	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	Seperate paths connected to the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb38-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	Damaging Bulb A would disrupt the closed path with the battery.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb39-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	if bulb A burns out then bulbs B and C will no longer be in a closed path.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb40-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	B nor C will have a contained closed paths to the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb41-l2.qa91	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	Bulbs B and C are still contained in a closed path to the battery.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb42-l2.qa90	HYBRID_BURNED_OUT_EXPLAIN_Q1	1.0	that creates a gap
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj15-l2.qa123	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	because the paths will still be closed
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj19-l2.qa123	HYBRID_BURNED_OUT_EXPLAIN_Q1	0.0	they are in different paths
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj23-l2.qa103	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	There is a gap in the path.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj34-l2.qa112	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	Bulbs B and C will no longer be contained in a closed path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb35-l2.qa92	HYBRID_BURNED_OUT_EXPLAIN_Q1	2.0	becuase bulb a breaks the pathway for all bulbs to the battery.
