AnswerId	PromptId	Score1	AnswerText
PS.2b.452.1	PS_2b	2.0	It gets louder.
PS.2b.454.1	PS_2b	2.0	It will get louder.
PS.2b.455.1	PS_2b	2.0	It gets louder.
PS.2b.457.1	PS_2b	0.0	It vibrates more and lower pitcher.
PS.2b.459.1	PS_2b	0.0	The volume gets lower.
PS.2b.461.1	PS_2b	0.0	It vibrates more and it gets lower.
PS.2b.464.1	PS_2b	2.0	It makes a louder sound.
PS.2b.466.1	PS_2b	0.0	A rhythm.
PS.2b.468.1	PS_2b	2.0	It will make a loud sound.
PS.2b.469.1	PS_2b	2.0	The sound gets louder.
PS.2b.486.1	PS_2b	2.0	It makes it louder.
PS.2b.488.1	PS_2b	2.0	It makes it louder.
PS.2b.490.1	PS_2b	2.0	It makes a louder sound.
PS.2b.491.1	PS_2b	0.0	We hear it harder.
PS.2b.494.1	PS_2b	2.0	It make the sound louder.
PS.2b.495.1	PS_2b	2.0	The volume will get louder.
PS.2b.497.1	PS_2b	2.0	It make a louder sound.
PS.2b.499.1	PS_2b	2.0	It make a louder sound.
PS.2b.501.1	PS_2b	2.0	It go higher and the vibrations go higher.
PS.2b.502.1	PS_2b	2.0	It will make a louder.
PS.2b.508.1	PS_2b	2.0	It will make a louder sound.
PS.2b.523.1	PS_2b	2.0	It makes it louder.
PS.2b.524.1	PS_2b	2.0	It gets louder.
PS.2b.526.1	PS_2b	2.0	It gets louder.
PS.2b.528.1	PS_2b	2.0	The volume of the rubber band get louder.
PS.2b.531.1	PS_2b	2.0	It turns louder.
PS.2b.532.1	PS_2b	2.0	It will vibrate more so the sound increases.
PS.2b.533.1	PS_2b	2.0	It gets louder.
PS.2b.536.1	PS_2b	2.0	It gets louder.
PS.2b.537.1	PS_2b	2.0	It makes a louder sound.
PS.2b.539.1	PS_2b	2.0	It gets louder.
PS.2b.557.1	PS_2b	2.0	It makes a louder sound.
PS.2b.561.1	PS_2b	2.0	The volume will be higher.
PS.2b.562.1	PS_2b	2.0	It will sound louder.
PS.2b.563.1	PS_2b	2.0	The volume will be higher.
PS.2b.567.1	PS_2b	0.0	Do nothing.
PS.2b.569.1	PS_2b	2.0	It makes the sound louder.
PS.2b.571.1	PS_2b	0.0	It starts to vibrate.
PS.2b.572.1	PS_2b	0.0	Vibrate.
PS.2b.574.1	PS_2b	2.0	It will it be louder.
PS.2b.595.1	PS_2b	2.0	The volume turns up.
PS.2b.596.1	PS_2b	2.0	Then it will vibrate with loud volume.
PS.2b.599.1	PS_2b	2.0	It sounds kind of loud.
PS.2b.600.1	PS_2b	0.0	It will make a lower noise.
PS.2b.602.1	PS_2b	2.0	It makes the sound a bit louder.
PS.2b.603.1	PS_2b	0.0	It does not make noise the rubber band, broke.
PS.2b.605.1	PS_2b	0.0	The volume will go lower when you pluck it.
PS.2b.607.1	PS_2b	2.0	It makes a louder sound.
PS.2b.610.1	PS_2b	0.0	It goes lower.
PS.2b.626.1	PS_2b	2.0	It makes a louder noise.
PS.2b.629.1	PS_2b	2.0	It vibrates more and makes louder noise.
PS.2b.633.1	PS_2b	2.0	It turns louder.
PS.2b.642.1	PS_2b	2.0	It will sound loud.
PS.2b.643.1	PS_2b	0.0	It stop the sound.
PS.2b.644.1	PS_2b	0.0	The vibration gets harder.
